EHI_plaintext	sample_code	species	region	sample_type	order	sex	country	latitude	longitude	singlem_fraction	reads_post_fastp	host_reads	reads_lost_fastp_percent	metagenomic_bases	host_bases	bases_lost_fastp_percent	diversity	C	Code	ENA_sample_accession	Tube ID	Captures ID	Specimen ID	Species	geographic location (region and locality)	SE Batch	Freshness	Sampling_events	Development	Weight (g)	Sampling date	Taxid	taxon_id1	broad_environment	local_environment	environmental medium	host body product	host taxid	taxon_id	Sequenced
EHI02766	AGM66	Trichosurus vulpecula	Mountain River, Tasmania	Faecal	Diprotodontia	Female	recKtBknH3LqSreF0	-42.92	147.14	77.42	30614658	185094	0.0373499197138034	4402039556	26262224	0.0717071837400008	18.8166466168637	0.803683360605738	AGM66		AGM66	SD0464901	SD04649	Trichosurus vulpecula	Mountain River, Tasmania	SEB027	< 6 hours	MS0104	Adult	4300.0	2/17/2023	9337	9337	1000245 - Cropland	(FAG) Agricultural land	animal	Faecal	9337	1861841	1
EHI02771	AGM47	Trichosurus vulpecula	Mersey Forests, Tasmania	Faecal	Diprotodontia	Male	recKtBknH3LqSreF0	-41.69	146.21	67.59	32790366	541647	0.0465617522179185	4646456617	78674560	0.0840560120739195	18.6645206524267	0.860982688718052	AGM47		AGM47	SD0457901	SD04579	Trichosurus vulpecula	Mersey Forests, Tasmania	SEB027	< 6 hours	MS0104	Juvenile	1350.0	3/25/2023	9337	9337	1000221 - Temperate woodland	(DAD) Eucalyptus amygdalina forest and woodland on dolerite	animal	Faecal	9337	1861841	1
EHI02768	AGM90	Trichosurus vulpecula	Friendly Beaches, Tasmania	Faecal	Diprotodontia	Male	recKtBknH3LqSreF0	-42.01	148.27	74.35	24758966	410592	0.0575919127960535	3510030729	57921344	0.0946130011107125	18.4283591557447	0.815450807410824	AGM90		AGM90	SD0456101	SD04561	Trichosurus vulpecula	Friendly Beaches, Tasmania	SEB027	< 6 hours	MS0104	Sub-adult	2050.0	3/13/2023	9337	9337	1000221 - Temperate woodland	(DSO) Eucalyptus sieberi forest and woodland not on granite	animal	Faecal	9337	1861841	1
EHI01270	AEC37	Trichosurus vulpecula v. hypoleucus	Warren	Faecal	Diprotodontia	Male	recKtBknH3LqSreF0	-34.04	116.47	81.47	17874522	41823	0.0320052794625398	2608664028	6255568	0.0559268797759744	18.9098017941087	0.792918114766878	AEC37		AEC37	SD0284901	SD02849	Trichosurus vulpecula	Warren	SEB011	< 6 hours	MS0075	Adult	1750.0	5/10/2022	9337	9337	1000221 - Temperate woodland	Open Forest 10m-30m. Jarrah/Marri Domiant	animal	Faecal	9337	1861841	1
EHI02832	AGN02	Trichosurus vulpecula	Northern Midlands, Tasmania	Faecal	Diprotodontia	Female	recKtBknH3LqSreF0	-41.77	147.32	76.21	32077022	18413	0.0651344678859323	4584617435	2363983	0.108767884970554	18.3819566948043	0.833844004657434	AGN02		AGN02	SD0455901	SD04559	Trichosurus vulpecula	Northern Midlands, Tasmania	SEB028	< 6 hours	MS0104	Adult	1800.0	3/6/2023	9337	9337	1000221 - Temperate woodland	(DAZ) Eucalyptus amygdalina inland forest and woodland on Cainozoic deposits	animal	Faecal	9337	1861841	1
EHI02844	AGN83	Trichosurus vulpecula	Green Beach, Tasmania	Faecal	Diprotodontia	Female	recKtBknH3LqSreF0	-41.07	146.72	71.55	29493964	1769561	0.0407509926518847	4016967395	257831962	0.0731217547168608	19.451227908471	0.767570420242797	AGN83		AGN83	SD0468801	SD04688	Trichosurus vulpecula	Green Beach, Tasmania	SEB028	< 6 hours	MS0104	Adult	2740.0	5/27/2023	9337	9337	1000221 - Temperate woodland	(NAV) Allocasuarina verticillata forest	animal	Faecal	9337	1861841	1
EHI02829	AGM98	Trichosurus vulpecula	Inglis River, Tasmania	Faecal	Diprotodontia	Male	recKtBknH3LqSreF0	-41.08	145.6	70.58	43472840	159585	0.0419732853400723	6169098487	20333202	0.090675019678997	18.8717524852168	0.847623167962492	AGM98		AGM98	SD0461201	SD04612	Trichosurus vulpecula	Inglis River, Tasmania	SEB028	< 6 hours	MS0104	Adult	3450.0	4/23/2023	9337	9337	1000221 - Temperate woodland	(NAD) Acacia dealbata forest	animal	Faecal	9337	1861841	1
EHI01264	AEC29	Trichosurus vulpecula v. hypoleucus	Warren	Faecal	Diprotodontia	Male	recKtBknH3LqSreF0	-34.04	116.47	83.72	20094512	1282532	0.0259576118644201	2789984997	194713827	0.0354835289043373	18.7370419446759	0.834569264915156	AEC29		AEC29	SD0285001	SD02850	Trichosurus vulpecula	Warren	SEB011	< 6 hours	MS0075	Adult	1100.0	5/10/2022	9337	9337	1000221 - Temperate woodland	Open Forest 10m-30m. Jarrah/Marri Domiant	animal	Faecal	9337	1861841	1
EHI02837	AGN24	Trichosurus vulpecula	Forth, Tasmania	Faecal	Diprotodontia	Male	recKtBknH3LqSreF0	-41.21	146.24	66.55	39459172	1719548	0.0485438943930041	5355976679	233233891	0.1015374030403446	19.8436998736864	0.761917616000373	AGN24		AGN24	SD0458701	SD04587	Trichosurus vulpecula	Forth, Tasmania	SEB028	< 6 hours	MS0104	Adult	3400.0	4/13/2023	9337	9337	1000221 - Temperate woodland	(WVI) Eucalyptus viminalis wet forest	animal	Faecal	9337	1861841	1
EHI02774	AGN91	Trichosurus vulpecula	Dip River, Tasmania	Faecal	Diprotodontia	Female	recKtBknH3LqSreF0	-41.03	145.4	69.08	30758468	221547	0.038703607872547	4415696797	31638370	0.0733809736300599	18.7308097791931	0.801032994496075	AGN91		AGN91	SD0466901	SD04669	Trichosurus vulpecula	Dip River, Tasmania	SEB028	< 6 hours	MS0104	Adult		4/23/2023	9337	9337	1000221 - Temperate woodland	(RMS) Nothofagus - Phyllocladus short rainforest	animal	Faecal	9337	1861841	1
EHI02845	AGN18	Trichosurus vulpecula	Northern Midlands, Tasmania	Faecal	Diprotodontia	Female	recKtBknH3LqSreF0	-41.77	147.32	70.5	20093432	1525	0.0771766483728705	2851145997	195490	0.1269835477692998	18.0509757364481	0.857904315044854	AGN18		AGN18	SD0456001	SD04560	Trichosurus vulpecula	Northern Midlands, Tasmania	SEB028	< 6 hours	MS0104	Adult	2150.0	3/8/2023	9337	9337	1000221 - Temperate woodland	(DAZ) Eucalyptus amygdalina inland forest and woodland on Cainozoic deposits	animal	Faecal	9337	1861841	1
EHI02775	AGN58	Trichosurus vulpecula	Dip River, Tasmania	Faecal	Diprotodontia	Unknown	recKtBknH3LqSreF0	-41.03	145.4	77.2	29671656	44010	0.0362568081879365	4296575407	6253892	0.0682864835853844	18.8994189755167	0.797485440350734	AGN58		AGN58	SD0467001	SD04670	Trichosurus vulpecula	Dip River, Tasmania	SEB028	< 6 hours	MS0104	Unknown		4/23/2023	9337	9337	1000221 - Temperate woodland	(RMS) Nothofagus - Phyllocladus short rainforest	animal	Faecal	9337	1861841	1
EHI01259	AHQ46	Trichosurus vulpecula	Tasmania	Faecal	Diprotodontia	Female	recKtBknH3LqSreF0	-42.32	146.91	85.19	32017138	17143	0.0235437866916701	4757962906	2551853	0.0320945790612604	18.6396595531719	0.865440789140709	AHQ46		AHQ46	SD0288001	SD02880	Trichosurus vulpecula	Tasmania	SEB011	< 6 hours	MS0075	Adult	3920.0	5/14/2021	9337	9337	1000245 - Cropland	unknown	animal	Faecal	9337	1861841	1
EHI01387	AED12	Trichosurus vulpecula	Ikara-Flinders Ranges National Park	Faecal	Diprotodontia	Unknown	recKtBknH3LqSreF0	-30.65	139.04	95.87	44882456	31038700	0.0227923391460073	2009089836	4644537522	0.0342216527091251	17.9595512422131	0.8587110974967	AED12		AED12	SD0282801	SD02828	Trichosurus vulpecula	Ikara-Flinders Ranges National Park	SEB011	< 6 hours	MS0075	Adult		3/15/2022	9337	9337	1000218 - Xeric shrubland	rocky	animal	Faecal	9337	1861841	1
EHI01248	AHQ55	Trichosurus vulpecula	Tasmania	Faecal	Diprotodontia	Female	recKtBknH3LqSreF0	-42.02	147.02	85.82	74493664	34224	0.021070561032887	11054479450	4968189	0.0311105409329459	17.1086655384124	0.971010002614859	AHQ55		AHQ55	SD0288901	SD02889	Trichosurus vulpecula	Tasmania	SEB011	< 6 hours	MS0075	Adult	2690.0	5/1/2021	9337	9337	1000198 - Mixed forest	unknown	animal	Faecal	9337	1861841	1
EHI01257	AED56	Trichosurus vulpecula	Ikara-Flinders Ranges National Park	Faecal	Diprotodontia	Unknown	recKtBknH3LqSreF0	-30.65	139.04	100.0	54151454	187881	0.0435309099901087	8021392089	28219625	0.0521393582497291	18.4050084728621	0.900152043844184	AED56		AED56	SD0283201	SD02832	Trichosurus vulpecula	Ikara-Flinders Ranges National Park	SEB011	< 6 hours	MS0075	Adult		3/15/2022	9337	9337	1000218 - Xeric shrubland	rocky	animal	Faecal	9337	1861841	1
EHI02839	AGN79	Trichosurus vulpecula	Pioneer, Tasmania	Faecal	Diprotodontia	Female	recKtBknH3LqSreF0	-41.11	147.96	68.47	44578196	41609	0.0375530560092951	6405161198	5429642	0.0772987518931443	17.9209158560305	0.914506308501456	AGN79		AGN79	SD0462501	SD04625	Trichosurus vulpecula	Pioneer, Tasmania	SEB028	< 6 hours	MS0104	Adult	3055.0	5/10/2023	9337	9337	1000221 - Temperate woodland	(DOB) Eucalyptus obliqua dry forest	animal	Faecal	9337	1861841	1
EHI01273	AED66	Trichosurus vulpecula	Ikara-Flinders Ranges National Park	Faecal	Diprotodontia	Unknown	recKtBknH3LqSreF0	-30.65	139.04	88.97	33508312	669176	0.0253329625669445	4873489181	99650655	0.0356312247352375	19.0270625273558	0.850426585791752	AED66		AED66	SD0283001	SD02830	Trichosurus vulpecula	Ikara-Flinders Ranges National Park	SEB011	< 6 hours	MS0075	Adult		3/15/2022	9337	9337	1000218 - Xeric shrubland	rocky	animal	Faecal	9337	1861841	1
EHI02838	AGO02	Trichosurus vulpecula	Rocky Cape, Tasmania	Faecal	Diprotodontia	Female	recKtBknH3LqSreF0	-40.89	145.48	60.51	43651456	62180	0.0533325745788565	6192706045	8130997	0.1034845912117725	19.0675867262564	0.845385378435797	AGO02		AGO02	SD0466501	SD04665	Trichosurus vulpecula	Rocky Cape, Tasmania	SEB028	< 6 hours	MS0104	Adult		4/20/2023	9337	9337	1000221 - Temperate woodland	(NLM) Leptospermum lanigerum - Melaleuca squarrosa swamp forest	animal	Faecal	9337	1861841	1
EHI01265	AHQ56	Trichosurus vulpecula	Tasmania	Faecal	Diprotodontia	Female	recKtBknH3LqSreF0	-42.02	147.02	100.0	35913620	184055	0.0258205583387051	5301020012	27838593	0.0363424794435672	15.4982689984184	0.969341565612269	AHQ56		AHQ56	SD0289001	SD02890	Trichosurus vulpecula	Tasmania	SEB011	< 6 hours	MS0075	Adult	2260.0	5/2/2021	9337	9337	1000198 - Mixed forest	unknown	animal	Faecal	9337	1861841	1
EHI01345	AEC35	Trichosurus vulpecula v. hypoleucus	Warren	Faecal	Diprotodontia	Male	recKtBknH3LqSreF0	-34.04	116.47	85.99	34795028	1160901	0.0280476262145973	4983270821	177845762	0.0388742678541972	19.0048008137565	0.876914436746777	AEC35		AEC35	SD0284801	SD02848	Trichosurus vulpecula	Warren	SEB011	< 6 hours	MS0075	Adult	0.0	5/10/2022	9337	9337	1000221 - Temperate woodland	Open Forest 10m-30m. Jarrah/Marri Domiant	animal	Faecal	9337	1861841	1
EHI01256	AED65	Trichosurus vulpecula	Ikara-Flinders Ranges National Park	Faecal	Diprotodontia	Unknown	recKtBknH3LqSreF0	-30.65	139.04	89.07	42009278	73592	0.0313549407534587	6238163336	11186636	0.0393547549376575	19.0290273342439	0.866339562229	AED65		AED65	SD0282501	SD02825	Trichosurus vulpecula	Ikara-Flinders Ranges National Park	SEB011	< 6 hours	MS0075	Adult		3/15/2022	9337	9337	1000218 - Xeric shrubland	rocky	animal	Faecal	9337	1861841	1
