"id","h1","pop_density_1km","annual_mean_temp","annual_precipitation","Overall_Density","devil_density_baseline"
"EHI02082",5.03165939820322,0.423693984746933,15.3359800009784,614.272263372748,25.3753,0
"EHI02841",3.31028805765936,1.57659506797791,13.0083332061768,707,28.74305,0.147071500619253
"EHI02770",1.84279025126355,1.49055469036102,12.8656993042292,840.280837335109,60.42,0.201443826158841
"EHI02792",2.52644203741032,2.14423036575317,11.2025577950014,1115.63803347682,79.61775,0.383211970329285
"EHI01341",2.48339044189836,0.0226092506200075,16.0725090168471,485.423812868733,20.92065,0
"EHI02098",5.03165939820322,0.423693984746933,15.3359800009784,614.272263372748,25.3753,0
"EHI02776",1.68113380581586,0.394520431756973,12.233896334562,1023.82122134856,74.1095,0.119561776518822
"EHI02769",1.59972460783461,0.312758982181549,12.6668453998868,714.333224242294,75.30575,0.176057914892832
"EHI01389",5.03165939820322,0.423693984746933,15.3359800009784,614.272263372748,25.3753,0
"EHI02767",4.5741729210476,1.48162007331848,10.8554943909003,1138.33802913692,75.36015,0.372835536797841
"EHI02819",2.08099653143159,2.62140393257141,12.8041756706244,1166.03625355647,78.72675,0.345227360725403
"EHI02064",5.03165939820322,0.423693984746933,15.3359800009784,614.272263372748,25.3753,0
"EHI02811",1.03894264529603,1.05780959129333,11.3543944901713,1423.35286150425,80,0.223974317312241
"EHI01268",1.46095836745729,0.0127752525731921,8.22697620600046,801.50473538989,51.54895,0.250592360893885
"EHI02804",1.84264647584218,0,9.21473620032192,1588.11417577434,71.739,0.210193639000257
"EHI02780",1.05356750833552,0.971445500850677,11.8189863907343,1378.05405308691,79.674,0.469344685475032
"EHI02789",1.05356750833552,0.971445500850677,11.8189863907343,1378.05405308691,79.674,0.469344685475032
"EHI02835",2.08099653143159,2.62140393257141,12.8041756706244,1166.03625355647,78.72675,0.345227360725403
"EHI01343",5.03165939820322,0.423693984746933,15.3359800009784,614.272263372748,25.3753,0
"EHI02785",1.8150800096517,6.72393226623535,9.88155538311312,1041.10183697058,78.758,0.161045690377553
"EHI01271",2.65873402131465,0.000820480810943991,17.4452584950283,252.959201170909,20.61945,0
"EHI02843",3.31028805765936,1.57659506797791,13.0083332061768,707,28.74305,0.147071500619253
"EHI02779",3.37123139720197,15.7897548675537,10.3842822506503,908.563454053083,72.2795,0.193715160091718
"EHI02822",1.03894264529603,1.05780959129333,11.3543944901713,1423.35286150425,80,0.223974317312241
"EHI02797",1.84264647584218,0,9.21473620032192,1588.11417577434,71.739,0.210193639000257
"EHI02074",5.03165939820322,0.423693984746933,15.3359800009784,614.272263372748,25.3753,0
"EHI02830",1.11632876804758,1.74373030662537,11.8445517496849,1372.70861477423,79.757,0.354327748219172
"EHI02784",1.84279025126355,1.49055469036102,12.8656993042292,840.280837335109,60.42,0.201443826158841
"EHI02766",3.37123139720197,15.7897548675537,10.3842822506503,908.563454053083,72.2795,0.193715160091718
"EHI02771",1.84264647584218,0,9.21473620032192,1588.11417577434,71.739,0.210193639000257
"EHI02768",1.59972460783461,0.312758982181549,12.6668453998868,714.333224242294,75.30575,0.176057914892832
"EHI01270",5.03165939820322,0.423693984746933,15.3359800009784,614.272263372748,25.3753,0
"EHI02832",5.07022173724913,0.106170296669006,11.8447863215788,599.143428409776,50.13625,0.156215300162633
"EHI02844",3.31028805765936,1.57659506797791,13.0083332061768,707,28.74305,0.147071500619253
"EHI02829",1.08764878915949,1.6851578950882,11.8454116731297,1369.63491835911,79.42925,0.354327748219172
"EHI01264",5.03165939820322,0.423693984746933,15.3359800009784,614.272263372748,25.3753,0
"EHI02837",1.600671831339,7.97368669509888,12.6120414373619,980.141155208335,77.224,0.280734529097875
"EHI02774",1.03894264529603,1.05780959129333,11.3543944901713,1423.35286150425,80,0.223974317312241
"EHI02845",5.07022173724913,0.106170296669006,11.8447863215788,599.143428409776,50.13625,0.156215300162633
"EHI02775",1.03894264529603,1.05780959129333,11.3543944901713,1423.35286150425,80,0.223974317312241
"EHI01259",4.10386612487011,0.0265528243035078,9.57140849050182,678.602392750774,62.23225,0.364457716544469
"EHI01387",2.65873402131465,0.000820480810943991,17.4452584950283,252.959201170909,20.61945,0
"EHI01248",1.46095836745729,0.0127752525731921,8.22697620600046,801.50473538989,51.54895,0.250592360893885
"EHI01257",2.65873402131465,0.000820480810943991,17.4452584950283,252.959201170909,20.61945,0
"EHI02839",1.01326148627337,0.152548834681511,12.1735399893776,1045.39741770541,79.9505,0.116948860387007
"EHI01273",2.65873402131465,0.000820480810943991,17.4452584950283,252.959201170909,20.61945,0
"EHI02838",2.08099653143159,2.62140393257141,12.8041756706244,1166.03625355647,78.72675,0.345227360725403
"EHI01265",1.46095836745729,0.0127752525731921,8.22697620600046,801.50473538989,51.54895,0.250592360893885
"EHI01345",5.03165939820322,0.423693984746933,15.3359800009784,614.272263372748,25.3753,0
"EHI01256",2.65873402131465,0.000820480810943991,17.4452584950283,252.959201170909,20.61945,0
